"Country or territory of asylum or residence","Country or territory of origin","Year","Refugees","Refugees assisted by UNHCR","Total refugees and people in refugee-like situations","Total refugees and people in refugee-like situations assisted by UNHCR"
"Ecuador","Uganda","2012","1","1","1","1"
"Ecuador","Ukraine","2012","1","1","1","1"
"Ecuador","United States","2012","6","6","6","6"
"Ecuador","Uruguay","2012","1","1","1","1"
"Ecuador","Uzbekistan","2012","4","4","4","4"
"Ecuador","Various","2012","19","19","19","19"
"Ecuador","Venezuela (Bolivarian Republic of)","2012","7","7","7","7"
"Ecuador","Viet Nam","2012","3","3","3","3"
"Ecuador","Western Sahara","2012","5","5","5","5"
"Ecuador","Zimbabwe","2012","5","5","5","5"
"Egypt","Afghanistan","2012","1","1","1","1"
"Egypt","Algeria","2012","4","4","4","4"
"Egypt","Angola","2012","1","1","1","1"
"Egypt","Burundi","2012","42","42","42","42"
"Egypt","Cameroon","2012","1","1","1","1"
"Egypt","Central African Rep.","2012","2","2","2","2"
"Egypt","Chad","2012","36","36","36","36"
"Egypt","China","2012","4","4","4","4"
"Egypt","Congo","2012","5","5","5","5"
"Egypt","Côte d'Ivoire","2012","305","305","305","305"
"Egypt","Dem. Rep. of the Congo","2012","43","43","43","43"
"Egypt","Djibouti","2012","4","4","4","4"
"Egypt","Eritrea","2012","1182","1182","1182","1182"
"Egypt","Ethiopia","2012","863","863","863","863"
"Egypt","Guinea","2012","7","7","7","7"
"Egypt","Iraq","2012","5703","5703","5703","5703"
"Egypt","Islamic Rep. of Iran","2012","1","1","1","1"
"Egypt","Jordan","2012","1","1","1","1"
"Egypt","Kenya","2012","5","5","5","5"
"Egypt","Liberia","2012","5","5","5","5"
"Egypt","Libya","2012","5","5","5","5"
"Egypt","Mali","2012","6","6","6","6"
"Egypt","Morocco","2012","1","1","1","1"
"Egypt","Myanmar","2012","1","1","1","1"
"Egypt","Nigeria","2012","1","1","1","1"
"Egypt","Pakistan","2012","1","1","1","1"
"Egypt","Russian Federation","2012","11","11","11","11"
"Egypt","Rwanda","2012","15","15","15","15"
"Egypt","Saudi Arabia","2012","2","2","2","2"
"Egypt","Serbia (and Kosovo: S/RES/1244 (1999))","2012","8","8","8","8"
"Egypt","Somalia","2012","6250","6250","6250","6250"
"Egypt","South Sudan","2012","178","178","178","178"
"Egypt","Sri Lanka","2012","2","2","2","2"
"Egypt","State of Palestine","2012","70028","28","70028","28"
"Egypt","Sudan","2012","12124","12124","12124","12124"
"Egypt","Syrian Arab Rep.","2012","12836","12836","12836","12836"
"Egypt","Tajikistan","2012","9","9","9","9"
"Egypt","Tunisia","2012","1","1","1","1"
"Egypt","Turkmenistan","2012","4","4","4","4"
"Egypt","Uganda","2012","15","15","15","15"
"Egypt","Uzbekistan","2012","3","3","3","3"
"Egypt","Yemen","2012","207","207","207","207"
"Egypt","Zimbabwe","2012","10","10","10","10"
"El Salvador","Algeria","2012","1","1","1","1"
"El Salvador","China","2012","2","0","2","0"
"El Salvador","Colombia","2012","3","0","3","0"
"El Salvador","Honduras","2012","13","1","13","1"
"El Salvador","Islamic Rep. of Iran","2012","1","0","1","0"
"El Salvador","Nicaragua","2012","25","25","25","25"
"Eritrea","Ethiopia","2012","73","40","73","40"
"Eritrea","Somalia","2012","3440","3440","3440","3440"
"Eritrea","South Sudan","2012","25","25","25","25"
"Eritrea","Sudan","2012","62","62","62","62"
"Estonia","Afghanistan","2012","14","0","14","0"
"Estonia","Algeria","2012","2","0","2","0"
"Estonia","Armenia","2012","2","0","2","0"
"Estonia","Bangladesh","2012","1","0","1","0"
"Estonia","Belarus","2012","6","0","6","0"
"Estonia","Côte d'Ivoire","2012","2","0","2","0"
"Estonia","Georgia","2012","3","0","3","0"
"Estonia","Iraq","2012","1","0","1","0"
"Estonia","Pakistan","2012","1","0","1","0"
"Estonia","Russian Federation","2012","11","0","11","0"
"Estonia","Somalia","2012","4","0","4","0"
"Estonia","Sri Lanka","2012","7","0","7","0"
"Estonia","State of Palestine","2012","1","0","1","0"
"Estonia","Stateless","2012","1","0","1","0"
"Estonia","Sudan","2012","1","0","1","0"
"Estonia","Tajikistan","2012","1","0","1","0"
"Estonia","Turkey","2012","2","0","2","0"
"Estonia","Turkmenistan","2012","2","0","2","0"
"Estonia","Uganda","2012","1","0","1","0"
"Ethiopia","Afghanistan","2012","1","1","1","1"
"Ethiopia","Burundi","2012","66","66","66","66"
"Ethiopia","Chad","2012","1","1","1","1"
"Ethiopia","Côte d'Ivoire","2012","3","3","3","3"
"Ethiopia","Dem. Rep. of the Congo","2012","582","582","582","582"
"Ethiopia","Djibouti","2012","74","74","74","74"
"Ethiopia","Eritrea","2012","63771","63771","63771","63771"
"Ethiopia","Kenya","2012","2894","2894","2894","2894"
"Ethiopia","Nigeria","2012","2","2","2","2"
"Ethiopia","Rwanda","2012","12","12","12","12"
"Ethiopia","Somalia","2012","223031","223031","223031","223031"
"Ethiopia","South Sudan","2012","58715","58715","58715","58715"
"Ethiopia","Sudan","2012","27175","27175","27175","27175"
"Ethiopia","Uganda","2012","20","20","20","20"
"Ethiopia","United Rep. of Tanzania","2012","2","2","2","2"
"Ethiopia","Yemen","2012","43","43","43","43"
"Ethiopia","Zimbabwe","2012","1","1","1","1"
"Fiji","Afghanistan","2012","1","1","1","1"
"Fiji","Dem. Rep. of the Congo","2012","1","1","1","1"
"Fiji","Eritrea","2012","1","1","1","1"
"Fiji","Nigeria","2012","1","1","1","1"
"Fiji","Pakistan","2012","1","1","1","1"
"Fiji","Somalia","2012","1","1","1","1"
"Finland","Afghanistan","2012","1137","0","1137","0"
"Finland","Albania","2012","12","0","12","0"
"Finland","Algeria","2012","26","0","26","0"
"Finland","Angola","2012","223","0","223","0"
"Finland","Armenia","2012","5","0","5","0"
"Finland","Azerbaijan","2012","44","0","44","0"
"Finland","Bangladesh","2012","26","0","26","0"
"Finland","Belarus","2012","19","0","19","0"
"Finland","Bolivia (Plurinational State of)","2012","2","0","2","0"
"Finland","Bosnia and Herzegovina","2012","63","0","63","0"
"Finland","Brazil","2012","2","0","2","0"
"Finland","Burundi","2012","3","0","3","0"
"Finland","Cambodia","2012","4","0","4","0"
"Finland","Cameroon","2012","51","0","51","0"
"Finland","Chad","2012","1","0","1","0"
"Finland","China","2012","82","0","82","0"
"Finland","Colombia","2012","1","0","1","0"
"Finland","Congo","2012","15","0","15","0"
"Finland","Côte d'Ivoire","2012","10","0","10","0"
"Finland","Croatia","2012","10","0","10","0"
"Finland","Cuba","2012","7","0","7","0"
"Finland","Dem. Rep. of the Congo","2012","193","0","193","0"
"Finland","Djibouti","2012","1","0","1","0"
"Finland","Ecuador","2012","3","0","3","0"
"Finland","Egypt","2012","1","0","1","0"
"Finland","Eritrea","2012","16","0","16","0"
"Finland","Ethiopia","2012","66","0","66","0"
"Finland","Gambia","2012","16","0","16","0"
"Finland","Georgia","2012","3","0","3","0"
"Finland","Ghana","2012","33","0","33","0"
"Finland","Guatemala","2012","4","0","4","0"
"Finland","Guinea","2012","19","0","19","0"
"Finland","Guinea-Bissau","2012","1","0","1","0"
"Finland","Honduras","2012","4","0","4","0"
"Finland","India","2012","11","0","11","0"
"Finland","Indonesia","2012","0","0","0","0"
"Finland","Iraq","2012","2797","0","2797","0"
"Finland","Islamic Rep. of Iran","2012","431","0","431","0"
"Finland","Israel","2012","2","0","2","0"
"Finland","Jordan","2012","6","0","6","0"
"Finland","Kazakhstan","2012","9","0","9","0"
"Finland","Kenya","2012","1","0","1","0"
"Finland","Kyrgyzstan","2012","13","0","13","0"
"Finland","Latvia","2012","7","0","7","0"
"Finland","Lebanon","2012","11","0","11","0"
"Finland","Liberia","2012","4","0","4","0"
"Finland","Libya","2012","14","0","14","0"
"Finland","Malawi","2012","4","0","4","0"
"Finland","Mauritania","2012","5","0","5","0"
"Finland","Mongolia","2012","1","0","1","0"
"Finland","Morocco","2012","12","0","12","0"
"Finland","Mozambique","2012","1","0","1","0"
"Finland","Myanmar","2012","16","0","16","0"
"Finland","Nepal","2012","8","0","8","0"
"Finland","Niger","2012","1","0","1","0"
"Finland","Nigeria","2012","95","0","95","0"
"Finland","Pakistan","2012","21","0","21","0"
"Finland","Peru","2012","4","0","4","0"
"Finland","Rep. of Moldova","2012","3","0","3","0"
"Finland","Romania","2012","1","0","1","0"
"Finland","Russian Federation","2012","598","0","598","0"
"Finland","Rwanda","2012","24","0","24","0"
"Finland","Senegal","2012","2","0","2","0"
"Finland","Serbia (and Kosovo: S/RES/1244 (1999))","2012","322","0","322","0"
"Finland","Sierra Leone","2012","16","0","16","0"
"Finland","Slovakia","2012","1","0","1","0"
"Finland","Somalia","2012","2571","0","2571","0"
"Finland","Sri Lanka","2012","102","0","102","0"
"Finland","Stateless","2012","110","0","110","0"
"Finland","Sudan","2012","10","0","10","0"
"Finland","Syrian Arab Rep.","2012","218","0","218","0"
"Finland","Tajikistan","2012","10","0","10","0"
"Finland","The former Yugoslav Rep. of Macedonia","2012","9","0","9","0"
"Finland","Togo","2012","6","0","6","0"
"Finland","Turkey","2012","198","0","198","0"
"Finland","Turkmenistan","2012","2","0","2","0"
"Finland","Uganda","2012","5","0","5","0"
"Finland","Ukraine","2012","8","0","8","0"
"Finland","United Rep. of Tanzania","2012","3","0","3","0"
"Finland","Uzbekistan","2012","14","0","14","0"
"Finland","Various","2012","95","0","95","0"
"Finland","Venezuela (Bolivarian Republic of)","2012","5","0","5","0"
"Finland","Viet Nam","2012","2","0","2","0"
"Finland","Yemen","2012","5","0","5","0"
"Finland","Zimbabwe","2012","2","0","2","0"
"France","Afghanistan","2012","2590","0","2590","0"
"France","Albania","2012","1762","0","1762","0"
"France","Algeria","2012","1264","0","1264","0"
"France","Angola","2012","3258","0","3258","0"
"France","Argentina","2012","5","0","5","0"
"France","Armenia","2012","3633","0","3633","0"
"France","Azerbaijan","2012","2567","0","2567","0"
"France","Bangladesh","2012","2834","0","2834","0"
"France","Belarus","2012","471","0","471","0"
"France","Benin","2012","21","0","21","0"
"France","Bhutan","2012","79","0","79","0"
"France","Bolivia (Plurinational State of)","2012","40","0","40","0"
"France","Bosnia and Herzegovina","2012","4118","0","4118","0"
"France","Brazil","2012","8","0","8","0"
"France","Bulgaria","2012","78","0","78","0"
"France","Burkina Faso","2012","86","0","86","0"
"France","Burundi","2012","348","0","348","0"
"France","Cambodia","2012","12666","0","12666","0"
"France","Cameroon","2012","744","0","744","0"
"France","Central African Rep.","2012","593","0","593","0"
"France","Chad","2012","1150","0","1150","0"
"France","Chile","2012","75","0","75","0"
"France","China","2012","1569","0","1569","0"
"France","Colombia","2012","476","0","476","0"
"France","Comoros","2012","408","0","408","0"
"France","Congo","2012","3318","0","3318","0"
"France","Côte d'Ivoire","2012","2204","0","2204","0"
"France","Croatia","2012","77","0","77","0"
"France","Cuba","2012","122","0","122","0"
"France","Czech Rep.","2012","29","0","29","0"
"France","Dem. People's Rep. of Korea","2012","0","0","0","0"
"France","Dem. Rep. of the Congo","2012","12585","0","12585","0"
"France","Djibouti","2012","112","0","112","0"
"France","Dominica","2012","0","0","0","0"
"France","Dominican Rep.","2012","8","0","8","0"
"France","Ecuador","2012","32","0","32","0"
"France","Egypt","2012","286","0","286","0"
"France","El Salvador","2012","20","0","20","0"
"France","Equatorial Guinea","2012","31","0","31","0"
"France","Eritrea","2012","1316","0","1316","0"
"France","Estonia","2012","10","0","10","0"
"France","Ethiopia","2012","559","0","559","0"
"France","Gabon","2012","27","0","27","0"
"France","Gambia","2012","120","0","120","0"
"France","Georgia","2012","2391","0","2391","0"
"France","Germany","2012","10","0","10","0"
"France","Ghana","2012","551","0","551","0"
"France","Greece","2012","0","0","0","0"
"France","Guatemala","2012","17","0","17","0"
"France","Guinea","2012","4111","0","4111","0"
"France","Guinea-Bissau","2012","925","0","925","0"
"France","Guyana","2012","5","0","5","0"
"France","Haiti","2012","3710","0","3710","0"
"France","Hungary","2012","63","0","63","0"
"France","India","2012","199","0","199","0"
"France","Indonesia","2012","7","0","7","0"
"France","Iraq","2012","2620","0","2620","0"
"France","Islamic Rep. of Iran","2012","2172","0","2172","0"
"France","Jamaica","2012","6","0","6","0"
"France","Jordan","2012","12","0","12","0"
"France","Kazakhstan","2012","411","0","411","0"
"France","Kenya","2012","48","0","48","0"
"France","Kuwait","2012","5","0","5","0"
"France","Kyrgyzstan","2012","216","0","216","0"
"France","Lao People's Dem. Rep.","2012","7335","0","7335","0"
"France","Latvia","2012","44","0","44","0"
"France","Lebanon","2012","103","0","103","0"
"France","Liberia","2012","227","0","227","0"
"France","Libya","2012","25","0","25","0"
"France","Lithuania","2012","13","0","13","0"
"France","Madagascar","2012","239","0","239","0"
"France","Malaysia","2012","7","0","7","0"
"France","Mali","2012","3428","0","3428","0"
"France","Mauritania","2012","4899","0","4899","0"
"France","Mauritius","2012","5","0","5","0"
"France","Mexico","2012","8","0","8","0"
"France","Mongolia","2012","325","0","325","0"
"France","Montenegro","2012","56","0","56","0"
"France","Morocco","2012","164","0","164","0"
"France","Mozambique","2012","12","0","12","0"
"France","Myanmar","2012","193","0","193","0"
"France","Nepal","2012","77","0","77","0"
"France","Niger","2012","50","0","50","0"
"France","Nigeria","2012","889","0","889","0"
"France","Pakistan","2012","547","0","547","0"
"France","Paraguay","2012","5","0","5","0"
"France","Peru","2012","288","0","288","0"
"France","Philippines","2012","0","0","0","0"
"France","Poland","2012","173","0","173","0"
"France","Rep. of Moldova","2012","380","0","380","0"
"France","Romania","2012","170","0","170","0"
"France","Russian Federation","2012","11767","0","11767","0"
"France","Rwanda","2012","2723","0","2723","0"
"France","Saudi Arabia","2012","0","0","0","0"
"France","Senegal","2012","551","0","551","0"
"France","Serbia (and Kosovo: S/RES/1244 (1999))","2012","11506","0","11506","0"
"France","Sierra Leone","2012","443","0","443","0"
"France","Slovakia","2012","126","0","126","0"
"France","Somalia","2012","1489","0","1489","0"
"France","South Africa","2012","18","0","18","0"
"France","Sri Lanka","2012","23225","0","23225","0"
"France","State of Palestine","2012","252","0","252","0"
"France","Sudan","2012","2180","0","2180","0"
"France","Syrian Arab Rep.","2012","640","0","640","0"
"France","Tajikistan","2012","28","0","28","0"
"France","Thailand","2012","0","0","0","0"
"France","The former Yugoslav Rep. of Macedonia","2012","300","0","300","0"
"France","Togo","2012","711","0","711","0"
"France","Tunisia","2012","178","0","178","0"
"France","Turkey","2012","10887","0","10887","0"
"France","Turkmenistan","2012","10","0","10","0"
"France","Uganda","2012","61","0","61","0"
"France","Ukraine","2012","719","0","719","0"
"France","United States","2012","0","0","0","0"
"France","Uzbekistan","2012","206","0","206","0"
"France","Various","2012","42289","0","42289","0"
"France","Venezuela (Bolivarian Republic of)","2012","7","0","7","0"
"France","Viet Nam","2012","8605","0","8605","0"
"France","Western Sahara","2012","52","0","52","0"
"France","Yemen","2012","17","0","17","0"
"France","Zimbabwe","2012","35","0","35","0"
"Gabon","Angola","2012","70","70","70","70"
"Gabon","Burundi","2012","33","33","33","33"
"Gabon","Cabo Verde","2012","1","1","1","1"
"Gabon","Cameroon","2012","2","2","2","2"
"Gabon","Central African Rep.","2012","3","3","3","3"
"Gabon","Chad","2012","994","994","994","994"
"Gabon","Congo","2012","317","317","317","317"
"Gabon","Côte d'Ivoire","2012","3","3","3","3"
"Gabon","Dem. Rep. of the Congo","2012","79","79","79","79"
"Gabon","Equatorial Guinea","2012","12","12","12","12"
"Gabon","Ethiopia","2012","1","1","1","1"
"Gabon","Ghana","2012","1","1","1","1"
"Gabon","Liberia","2012","7","7","7","7"
"Gabon","Mauritania","2012","15","15","15","15"
"Gabon","Niger","2012","1","1","1","1"
"Gabon","Rwanda","2012","52","52","52","52"
"Gabon","Sao Tome and Principe","2012","31","31","31","31"
"Gabon","Sierra Leone","2012","12","12","12","12"
"Gabon","Somalia","2012","4","4","4","4"
"Gabon","Sudan","2012","6","6","6","6"
"Gabon","Togo","2012","13","13","13","13"
"Gabon","United Rep. of Tanzania","2012","2","2","2","2"
"Gabon","Viet Nam","2012","4","4","4","4"
"Gambia","Cameroon","2012","1","1","1","1"
"Gambia","Côte d'Ivoire","2012","299","284","299","284"
"Gambia","Dem. Rep. of the Congo","2012","14","11","14","11"
"Gambia","Eritrea","2012","2","2","2","2"
"Gambia","Guinea-Bissau","2012","2","1","2","1"
"Gambia","Iraq","2012","6","1","6","1"
"Gambia","Liberia","2012","325","325","325","325"
"Gambia","Rwanda","2012","1","1","1","1"
"Gambia","Senegal","2012","9042","9042","9042","9042"
"Gambia","Sierra Leone","2012","134","134","134","134"
"Gambia","Somalia","2012","5","4","5","4"
"Gambia","Sudan","2012","1","1","1","1"
"Gambia","Togo","2012","21","21","21","21"
"Georgia","Afghanistan","2012","3","3","3","3"
"Georgia","Armenia","2012","0","0","0","0"
"Georgia","Azerbaijan","2012","2","2","2","2"
"Georgia","Côte d'Ivoire","2012","1","1","1","1"
"Georgia","Cuba","2012","1","1","1","1"
"Georgia","Iraq","2012","20","20","20","20"
"Georgia","Islamic Rep. of Iran","2012","1","1","1","1"
"Georgia","Kyrgyzstan","2012","0","0","0","0"
"Georgia","Russian Federation","2012","293","293","293","293"
"Georgia","Sri Lanka","2012","3","3","3","3"
"Georgia","Syrian Arab Rep.","2012","1","1","141","141"
"Georgia","Tajikistan","2012","3","3","3","3"
"Georgia","Turkey","2012","1","1","1","1"
"Georgia","Uzbekistan","2012","0","0","0","0"
"Germany","Afghanistan","2012","31746","0","31746","0"
"Germany","Albania","2012","2201","0","2201","0"
"Germany","Algeria","2012","2198","0","2198","0"
"Germany","Angola","2012","3041","0","3041","0"
"Germany","Antigua and Barbuda","2012","1","0","1","0"
"Germany","Argentina","2012","38","0","38","0"
"Germany","Armenia","2012","4419","0","4419","0"
"Germany","Australia","2012","36","0","36","0"
"Germany","Austria","2012","4","0","4","0"
"Germany","Azerbaijan","2012","6575","0","6575","0"
"Germany","Bahrain","2012","49","0","49","0"
"Germany","Bangladesh","2012","913","0","913","0"
"Germany","Barbados","2012","2","0","2","0"
"Germany","Belarus","2012","1989","0","1989","0"
"Germany","Belgium","2012","7","0","7","0"
"Germany","Belize","2012","1","0","1","0"
"Germany","Benin","2012","183","0","183","0"
"Germany","Bhutan","2012","74","0","74","0"
"Germany","Bolivia (Plurinational State of)","2012","26","0","26","0"
"Germany","Bosnia and Herzegovina","2012","23460","0","23460","0"
"Germany","Botswana","2012","1","0","1","0"
"Germany","Brazil","2012","163","0","163","0"
"Germany","Bulgaria","2012","181","0","181","0"
"Germany","Burkina Faso","2012","197","0","197","0"
"Germany","Burundi","2012","105","0","105","0"
"Germany","Cabo Verde","2012","4","0","4","0"
"Germany","Cambodia","2012","164","0","164","0"
"Germany","Cameroon","2012","1244","0","1244","0"
"Germany","Canada","2012","53","0","53","0"
"Germany","Central African Rep.","2012","12","0","12","0"
"Germany","Chad","2012","44","0","44","0"
"Germany","Chile","2012","396","0","396","0"
"Germany","China","2012","3815","0","3815","0"
"Germany","Colombia","2012","241","0","241","0"
"Germany","Comoros","2012","11","0","11","0"
"Germany","Congo","2012","518","0","518","0"
"Germany","Costa Rica","2012","12","0","12","0"
"Germany","Côte d'Ivoire","2012","491","0","491","0"
