"Country or territory of asylum or residence","Country or territory of origin","Year","Refugees","Refugees assisted by UNHCR","Total refugees and people in refugee-like situations","Total refugees and people in refugee-like situations assisted by UNHCR"
"Germany","Montenegro","2010","3061","0","3061","0"
"Germany","Morocco","2010","1500","0","1500","0"
"Germany","Mozambique","2010","94","0","94","0"
"Germany","Myanmar","2010","799","0","799","0"
"Germany","Namibia","2010","10","0","10","0"
"Germany","Nepal","2010","349","0","349","0"
"Germany","Netherlands","2010","9","0","9","0"
"Germany","New Zealand","2010","11","0","11","0"
"Germany","Nicaragua","2010","5","0","5","0"
"Germany","Niger","2010","210","0","210","0"
"Germany","Nigeria","2010","2601","0","2601","0"
"Germany","Norway","2010","2","0","2","0"
"Germany","Oman","2010","42","0","42","0"
"Germany","Pakistan","2010","7078","0","7078","0"
"Germany","Panama","2010","2","0","2","0"
"Germany","Paraguay","2010","7","0","7","0"
"Germany","Peru","2010","208","0","208","0"
"Germany","Philippines","2010","228","0","228","0"
"Germany","Poland","2010","753","0","753","0"
"Germany","Portugal","2010","4","0","4","0"
"Germany","Qatar","2010","97","0","97","0"
"Germany","Rep. of Korea","2010","218","0","218","0"
"Germany","Rep. of Moldova","2010","4229","0","4229","0"
"Germany","Romania","2010","554","0","554","0"
"Germany","Russian Federation","2010","39460","0","39460","0"
"Germany","Rwanda","2010","218","0","218","0"
"Germany","Saint Vincent and the Grenadines","2010","1","0","1","0"
"Germany","Saudi Arabia","2010","359","0","359","0"
"Germany","Senegal","2010","145","0","145","0"
"Germany","Serbia (and Kosovo: S/RES/1244 (1999))","2010","122340","0","122340","0"
"Germany","Seychelles","2010","1","0","1","0"
"Germany","Sierra Leone","2010","737","0","737","0"
"Germany","Singapore","2010","8","0","8","0"
"Germany","Slovakia","2010","26","0","26","0"
"Germany","Slovenia","2010","14","0","14","0"
"Germany","Somalia","2010","2620","0","2620","0"
"Germany","South Africa","2010","47","0","47","0"
"Germany","Spain","2010","8","0","8","0"
"Germany","Sri Lanka","2010","12057","0","12057","0"
"Germany","State of Palestine","2010","5","0","5","0"
"Germany","Stateless","2010","5103","0","5103","0"
"Germany","Sudan","2010","531","0","531","0"
"Germany","Suriname","2010","1","0","1","0"
"Germany","Sweden","2010","3","0","3","0"
"Germany","Switzerland","2010","3","0","3","0"
"Germany","Syrian Arab Rep.","2010","10518","0","10518","0"
"Germany","Tajikistan","2010","128","0","128","0"
"Germany","Thailand","2010","210","0","210","0"
"Germany","The former Yugoslav Rep. of Macedonia","2010","6035","0","6035","0"
"Germany","Togo","2010","4382","0","4382","0"
"Germany","Tonga","2010","1","0","1","0"
"Germany","Trinidad and Tobago","2010","2","0","2","0"
"Germany","Tunisia","2010","789","0","789","0"
"Germany","Turkey","2010","97908","0","97908","0"
"Germany","Turkmenistan","2010","215","0","215","0"
"Germany","Uganda","2010","286","0","286","0"
"Germany","Ukraine","2010","19398","0","19398","0"
"Germany","United Arab Emirates","2010","367","0","367","0"
"Germany","United Kingdom","2010","9","0","9","0"
"Germany","United Rep. of Tanzania","2010","25","0","25","0"
"Germany","United States","2010","343","0","343","0"
"Germany","Uruguay","2010","10","0","10","0"
"Germany","Uzbekistan","2010","2082","0","2082","0"
"Germany","Various","2010","14432","0","14432","0"
"Germany","Venezuela (Bolivarian Republic of)","2010","24","0","24","0"
"Germany","Viet Nam","2010","24918","0","24918","0"
"Germany","Yemen","2010","408","0","408","0"
"Germany","Zambia","2010","14","0","14","0"
"Germany","Zimbabwe","2010","56","0","56","0"
"Ghana","Burundi","2010","1","1","1","1"
"Ghana","Cameroon","2010","3","3","3","3"
"Ghana","Chad","2010","5","5","5","5"
"Ghana","Congo","2010","11","11","11","11"
"Ghana","Côte d'Ivoire","2010","55","55","55","55"
"Ghana","Dem. Rep. of the Congo","2010","23","23","23","23"
"Ghana","Eritrea","2010","1","1","1","1"
"Ghana","Ethiopia","2010","3","3","3","3"
"Ghana","Liberia","2010","11585","11585","11585","11585"
"Ghana","Nigeria","2010","2","2","2","2"
"Ghana","Rwanda","2010","33","33","33","33"
"Ghana","Sierra Leone","2010","149","149","149","149"
"Ghana","Somalia","2010","17","17","17","17"
"Ghana","Sri Lanka","2010","0","0","0","0"
"Ghana","Sudan","2010","185","185","185","185"
"Ghana","Togo","2010","1755","1755","1755","1755"
"Greece","Afghanistan","2010","96","0","96","0"
"Greece","Albania","2010","2","0","2","0"
"Greece","Algeria","2010","7","0","7","0"
"Greece","Angola","2010","0","0","0","0"
"Greece","Armenia","2010","3","0","3","0"
"Greece","Azerbaijan","2010","13","0","13","0"
"Greece","Bangladesh","2010","14","0","14","0"
"Greece","Burundi","2010","6","0","6","0"
"Greece","Cameroon","2010","4","0","4","0"
"Greece","Central African Rep.","2010","9","0","9","0"
"Greece","Chile","2010","1","0","1","0"
"Greece","China","2010","5","0","5","0"
"Greece","Congo","2010","1","0","1","0"
"Greece","Côte d'Ivoire","2010","7","0","7","0"
"Greece","Dem. Rep. of the Congo","2010","28","0","28","0"
"Greece","Egypt","2010","3","0","3","0"
"Greece","Eritrea","2010","5","0","5","0"
"Greece","Ethiopia","2010","13","0","13","0"
"Greece","Ghana","2010","0","0","0","0"
"Greece","Guinea","2010","1","0","1","0"
"Greece","Guinea-Bissau","2010","1","0","1","0"
"Greece","India","2010","3","0","3","0"
"Greece","Iraq","2010","622","0","622","0"
"Greece","Islamic Rep. of Iran","2010","172","0","172","0"
"Greece","Jordan","2010","1","0","1","0"
"Greece","Kyrgyzstan","2010","1","0","1","0"
"Greece","Lebanon","2010","1","0","1","0"
"Greece","Liberia","2010","2","0","2","0"
"Greece","Libya","2010","8","0","8","0"
"Greece","Morocco","2010","3","0","3","0"
"Greece","Myanmar","2010","8","0","8","0"
"Greece","Nigeria","2010","40","0","40","0"
"Greece","Pakistan","2010","12","0","12","0"
"Greece","Russian Federation","2010","21","0","21","0"
"Greece","Rwanda","2010","5","0","5","0"
"Greece","Serbia (and Kosovo: S/RES/1244 (1999))","2010","8","0","8","0"
"Greece","Sierra Leone","2010","8","0","8","0"
"Greece","Somalia","2010","27","0","27","0"
"Greece","Sri Lanka","2010","15","0","15","0"
"Greece","State of Palestine","2010","5","0","5","0"
"Greece","Sudan","2010","31","0","31","0"
"Greece","Syrian Arab Rep.","2010","16","0","16","0"
"Greece","Tunisia","2010","1","0","1","0"
"Greece","Turkey","2010","96","0","96","0"
"Greece","Ukraine","2010","3","0","3","0"
"Greece","Uzbekistan","2010","12","0","12","0"
"Greece","Various","2010","99","0","99","0"
"Greece","Viet Nam","2010","4","0","4","0"
"Greece","Zimbabwe","2010","1","0","1","0"
"Guatemala","China","2010","1","0","1","0"
"Guatemala","Colombia","2010","3","2","3","2"
"Guatemala","Cuba","2010","1","0","1","0"
"Guatemala","El Salvador","2010","28","5","28","5"
"Guatemala","Honduras","2010","1","0","1","0"
"Guatemala","Nicaragua","2010","104","0","104","0"
"Guinea","Angola","2010","1","1","1","1"
"Guinea","Burundi","2010","7","7","7","7"
"Guinea","Cameroon","2010","1","1","1","1"
"Guinea","Central African Rep.","2010","1","1","1","1"
"Guinea","Chad","2010","1","1","1","1"
"Guinea","Congo","2010","12","12","12","12"
"Guinea","Côte d'Ivoire","2010","4073","4073","4073","4073"
"Guinea","Dem. Rep. of the Congo","2010","23","23","23","23"
"Guinea","Gambia","2010","1","1","1","1"
"Guinea","Liberia","2010","9789","9789","9789","9789"
"Guinea","Nigeria","2010","3","3","3","3"
"Guinea","Rwanda","2010","14","14","14","14"
"Guinea","Sierra Leone","2010","177","177","177","177"
"Guinea","Somalia","2010","2","2","2","2"
"Guinea","State of Palestine","2010","2","2","2","2"
"Guinea","Togo","2010","3","3","3","3"
"Guinea","Uganda","2010","3","3","3","3"
"Guinea-Bissau","Burundi","2010","5","5","5","5"
"Guinea-Bissau","Central African Rep.","2010","1","1","1","1"
"Guinea-Bissau","Congo","2010","21","21","21","21"
"Guinea-Bissau","Côte d'Ivoire","2010","53","53","53","53"
"Guinea-Bissau","Dem. Rep. of the Congo","2010","33","33","33","33"
"Guinea-Bissau","Eritrea","2010","1","1","1","1"
"Guinea-Bissau","Ghana","2010","1","1","1","1"
"Guinea-Bissau","Guinea","2010","2","2","2","2"
"Guinea-Bissau","Liberia","2010","51","51","51","51"
"Guinea-Bissau","Nigeria","2010","3","3","3","3"
"Guinea-Bissau","Senegal","2010","7480","7480","7480","7480"
"Guinea-Bissau","Sierra Leone","2010","27","27","27","27"
"Guinea-Bissau","Togo","2010","1","1","1","1"
"Guyana","Dem. Rep. of the Congo","2010","7","0","7","0"
"Haiti","Ethiopia","2010","0","0","0","0"
"Haiti","Iraq","2010","0","0","0","0"
"Honduras","Colombia","2010","2","0","2","0"
"Honduras","Cuba","2010","2","0","2","0"
"Honduras","El Salvador","2010","1","0","1","0"
"Honduras","Haiti","2010","6","0","6","0"
"Honduras","Islamic Rep. of Iran","2010","3","0","3","0"
"Hong Kong SAR, China","Afghanistan","2010","6","6","6","6"
"Hong Kong SAR, China","Burundi","2010","1","1","1","1"
"Hong Kong SAR, China","Congo","2010","1","1","1","1"
"Hong Kong SAR, China","Côte d'Ivoire","2010","2","2","2","2"
"Hong Kong SAR, China","Dem. Rep. of the Congo","2010","3","3","3","3"
"Hong Kong SAR, China","Egypt","2010","6","6","6","6"
"Hong Kong SAR, China","Eritrea","2010","5","5","5","5"
"Hong Kong SAR, China","Ethiopia","2010","5","5","5","5"
"Hong Kong SAR, China","Ghana","2010","1","1","1","1"
"Hong Kong SAR, China","Islamic Rep. of Iran","2010","3","3","3","3"
"Hong Kong SAR, China","Liberia","2010","3","3","3","3"
"Hong Kong SAR, China","Mongolia","2010","0","0","0","0"
"Hong Kong SAR, China","Nepal","2010","7","7","7","7"
"Hong Kong SAR, China","Pakistan","2010","23","23","23","23"
"Hong Kong SAR, China","Russian Federation","2010","2","2","2","2"
"Hong Kong SAR, China","Rwanda","2010","1","1","1","1"
"Hong Kong SAR, China","Somalia","2010","40","40","40","40"
"Hong Kong SAR, China","Sri Lanka","2010","27","27","27","27"
"Hong Kong SAR, China","State of Palestine","2010","8","8","8","8"
"Hong Kong SAR, China","Turkmenistan","2010","1","1","1","1"
"Hong Kong SAR, China","Uganda","2010","1","1","1","1"
"Hong Kong SAR, China","Viet Nam","2010","7","7","7","7"
"Hong Kong SAR, China","Yemen","2010","1","1","1","1"
"Hungary","Afghanistan","2010","1767","0","1767","0"
"Hungary","Albania","2010","4","0","4","0"
"Hungary","Algeria","2010","37","0","37","0"
"Hungary","Angola","2010","17","0","17","0"
"Hungary","Armenia","2010","109","0","109","0"
"Hungary","Azerbaijan","2010","5","0","5","0"
"Hungary","Belarus","2010","2","0","2","0"
"Hungary","Bosnia and Herzegovina","2010","3","0","3","0"
"Hungary","Burkina Faso","2010","1","0","1","0"
"Hungary","Burundi","2010","2","0","2","0"
"Hungary","Cameroon","2010","46","0","46","0"
"Hungary","China","2010","20","0","20","0"
"Hungary","Colombia","2010","1","0","1","0"
"Hungary","Comoros","2010","2","0","2","0"
"Hungary","Congo","2010","14","0","14","0"
"Hungary","Côte d'Ivoire","2010","18","0","18","0"
"Hungary","Cuba","2010","61","0","61","0"
"Hungary","Dem. Rep. of the Congo","2010","21","0","21","0"
"Hungary","Ecuador","2010","1","0","1","0"
"Hungary","Egypt","2010","12","0","12","0"
"Hungary","Eritrea","2010","2","0","2","0"
"Hungary","Ethiopia","2010","45","0","45","0"
"Hungary","Georgia","2010","92","0","92","0"
"Hungary","Ghana","2010","2","0","2","0"
"Hungary","Guinea","2010","9","0","9","0"
"Hungary","Guinea-Bissau","2010","1","0","1","0"
"Hungary","India","2010","1","0","1","0"
"Hungary","Iraq","2010","1091","0","1091","0"
"Hungary","Islamic Rep. of Iran","2010","164","0","164","0"
"Hungary","Jordan","2010","1","0","1","0"
"Hungary","Kazakhstan","2010","1","0","1","0"
"Hungary","Kenya","2010","5","0","5","0"
"Hungary","Lebanon","2010","13","0","13","0"
"Hungary","Liberia","2010","17","0","17","0"
"Hungary","Libya","2010","9","0","9","0"
"Hungary","Madagascar","2010","1","0","1","0"
"Hungary","Mauritania","2010","1","0","1","0"
"Hungary","Morocco","2010","2","0","2","0"
"Hungary","Myanmar","2010","3","0","3","0"
"Hungary","Nepal","2010","15","0","15","0"
"Hungary","Nigeria","2010","91","0","91","0"
"Hungary","Pakistan","2010","66","0","66","0"
"Hungary","Rep. of Moldova","2010","3","0","3","0"
"Hungary","Romania","2010","25","0","25","0"
"Hungary","Russian Federation","2010","123","0","123","0"
"Hungary","Rwanda","2010","0","0","0","0"
"Hungary","Saudi Arabia","2010","1","0","1","0"
"Hungary","Senegal","2010","6","0","6","0"
"Hungary","Serbia (and Kosovo: S/RES/1244 (1999))","2010","337","0","337","0"
"Hungary","Sierra Leone","2010","44","0","44","0"
"Hungary","Somalia","2010","421","0","421","0"
"Hungary","Sri Lanka","2010","18","0","18","0"
"Hungary","State of Palestine","2010","128","0","128","0"
"Hungary","Stateless","2010","38","0","38","0"
"Hungary","Sudan","2010","117","0","117","0"
"Hungary","Swaziland","2010","1","0","1","0"
"Hungary","Syrian Arab Rep.","2010","39","0","39","0"
"Hungary","The former Yugoslav Rep. of Macedonia","2010","5","0","5","0"
"Hungary","Tibetans","2010","1","0","1","0"
"Hungary","Togo","2010","9","0","9","0"
"Hungary","Tunisia","2010","5","0","5","0"
"Hungary","Turkey","2010","74","0","74","0"
"Hungary","Uganda","2010","7","0","7","0"
"Hungary","Ukraine","2010","44","0","44","0"
"Hungary","United Rep. of Tanzania","2010","3","0","3","0"
"Hungary","United States","2010","1","0","1","0"
"Hungary","Uzbekistan","2010","10","0","10","0"
"Hungary","Various","2010","170","0","170","0"
"Hungary","Viet Nam","2010","3","0","3","0"
"Hungary","Zimbabwe","2010","6","0","6","0"
"Iceland","Afghanistan","2010","6","0","6","0"
"Iceland","Albania","2010","12","0","12","0"
"Iceland","Armenia","2010","4","0","4","0"
"Iceland","China","2010","2","0","2","0"
"Iceland","Colombia","2010","6","0","6","0"
"Iceland","Dem. Rep. of the Congo","2010","1","0","1","0"
"Iceland","Eritrea","2010","5","0","5","0"
"Iceland","Georgia","2010","1","0","1","0"
"Iceland","Iraq","2010","4","0","4","0"
"Iceland","Islamic Rep. of Iran","2010","8","0","8","0"
"Iceland","Kenya","2010","4","0","4","0"
"Iceland","Libya","2010","1","0","1","0"
"Iceland","Mauritania","2010","2","0","2","0"
"Iceland","Morocco","2010","1","0","1","0"
"Iceland","Myanmar","2010","1","0","1","0"
"Iceland","Romania","2010","1","0","1","0"
"Iceland","Russian Federation","2010","5","0","5","0"
"Iceland","Senegal","2010","2","0","2","0"
"Iceland","Serbia (and Kosovo: S/RES/1244 (1999))","2010","3","0","3","0"
"Iceland","Sierra Leone","2010","1","0","1","0"
"Iceland","Slovakia","2010","4","0","4","0"
"Iceland","Sri Lanka","2010","5","0","5","0"
"Iceland","Syrian Arab Rep.","2010","1","0","1","0"
"Iceland","Ukraine","2010","1","0","1","0"
"Iceland","Uzbekistan","2010","2","0","2","0"
"India","Afghanistan","2010","9094","9094","9094","9094"
"India","Bosnia and Herzegovina","2010","1","1","1","1"
"India","China","2010","100003","3","100003","3"
"India","Côte d'Ivoire","2010","2","2","2","2"
"India","Dem. Rep. of the Congo","2010","11","11","11","11"
"India","Eritrea","2010","35","35","35","35"
"India","Ethiopia","2010","9","9","9","9"
"India","Iraq","2010","122","122","122","122"
"India","Islamic Rep. of Iran","2010","69","69","69","69"
"India","Lao People's Dem. Rep.","2010","1","1","1","1"
"India","Myanmar","2010","4630","4630","4630","4630"
"India","Somalia","2010","747","747","747","747"
"India","Sri Lanka","2010","69998","0","69998","0"
"India","State of Palestine","2010","78","78","78","78"
"India","Sudan","2010","18","18","18","18"
"India","Togo","2010","1","1","1","1"
"India","Yemen","2010","2","2","2","2"
"Indonesia","Afghanistan","2010","259","259","259","259"
"Indonesia","China","2010","3","3","3","3"
"Indonesia","Côte d'Ivoire","2010","1","1","1","1"
"Indonesia","Dem. Rep. of the Congo","2010","5","5","5","5"
"Indonesia","Egypt","2010","2","2","2","2"
"Indonesia","Guinea","2010","0","0","0","0"
"Indonesia","Iraq","2010","146","146","146","146"
"Indonesia","Islamic Rep. of Iran","2010","37","37","37","37"
"Indonesia","Kuwait","2010","6","6","6","6"
"Indonesia","Myanmar","2010","49","49","49","49"
"Indonesia","Pakistan","2010","4","4","4","4"
"Indonesia","Somalia","2010","63","63","63","63"
"Indonesia","Sri Lanka","2010","233","233","233","233"
"Indonesia","State of Palestine","2010","2","2","2","2"
"Indonesia","Ukraine","2010","1","1","1","1"
"Iraq","Afghanistan","2010","2","2","2","2"
"Iraq","Ethiopia","2010","1","1","1","1"
"Iraq","Islamic Rep. of Iran","2010","7989","7989","7989","7989"
"Iraq","Saudi Arabia","2010","1","1","1","1"
"Iraq","Somalia","2010","2","2","2","2"
"Iraq","State of Palestine","2010","10798","10798","10798","10798"
"Iraq","Sudan","2010","2","2","2","2"
"Iraq","Syrian Arab Rep.","2010","254","254","254","254"
"Iraq","Turkey","2010","15606","15606","15606","15606"
"Ireland","Afghanistan","2010","157","0","157","0"
"Ireland","Albania","2010","180","0","180","0"
"Ireland","Algeria","2010","164","0","164","0"
"Ireland","Angola","2010","355","0","355","0"
"Ireland","Argentina","2010","1","0","1","0"
"Ireland","Armenia","2010","43","0","43","0"
"Ireland","Azerbaijan","2010","26","0","26","0"
"Ireland","Bangladesh","2010","23","0","23","0"
"Ireland","Belarus","2010","60","0","60","0"
"Ireland","Belgium","2010","11","0","11","0"
"Ireland","Benin","2010","3","0","3","0"
"Ireland","Bhutan","2010","12","0","12","0"
"Ireland","Bosnia and Herzegovina","2010","13","0","13","0"
"Ireland","Brazil","2010","4","0","4","0"
"Ireland","Bulgaria","2010","44","0","44","0"
"Ireland","Burkina Faso","2010","1","0","1","0"
"Ireland","Burundi","2010","42","0","42","0"
"Ireland","Cambodia","2010","14","0","14","0"
"Ireland","Cameroon","2010","171","0","171","0"
"Ireland","Central African Rep.","2010","9","0","9","0"
"Ireland","Chad","2010","12","0","12","0"
"Ireland","Chile","2010","0","0","0","0"
"Ireland","China","2010","100","0","100","0"
"Ireland","Colombia","2010","1","0","1","0"
"Ireland","Congo","2010","47","0","47","0"
"Ireland","Côte d'Ivoire","2010","63","0","63","0"
"Ireland","Croatia","2010","317","0","317","0"
"Ireland","Cuba","2010","7","0","7","0"
"Ireland","Czech Rep.","2010","120","0","120","0"
